Customer_ID,Full_Name,Contact_Email,Phone_Number,Signup_Date,Country,Subscription_Tier,Total_Spend_USD,Account_Status
CUST-1732,Rebecca Bowman,kayla07@example.net,4885413685,2021-10-16,Japan,Enterprise,2474.74,Pending
CUST-1594,Steven Mills,clarkjohn@example.net,57138051371717,2024-06-07,Cuba,Basic,2766.58,Pending
CUST-1572,Fernando Mcconnell,smejia@example.net,00156976815790392,2023-07-14,Macao,Pro,4829.7,Inactive
CUST-1083,Denise Weber,shawgary@example.net,2296959001,2024-12-23,Seychelles,Pro,4049.71,Pending
CUST-1455,Mark Garrison,omoore@example.net,00196542717272239,2024-12-17,Angola,Enterprise,616.35,Pending
CUST-1093,Jamie Baird,stephanie24@example.org,31557473384842,2022-12-07,Paraguay,Basic,2916.94,Pending
CUST-1637,Amanda Williams,aguirrelarry@example.com,4527982173,2026-05-31,Vanuatu,Enterprise,4901.14,Active
CUST-1881,Cassandra Schultz,xlove@example.org,441820122759500,2025-07-09,Reunion,Pro,1576.69,Inactive
CUST-1280,Dr. Scott Cooper,No Email Provided,46693723950410,2023-09-19,Gabon,Basic,636.34,Inactive
CUST-1922,Lance Townsend,samuelprice@example.org,6595889786533,2022-04-19,Bermuda,Enterprise,96.78,Active
CUST-1740,Catherine Lewis,No Email Provided,001381789848416046,2023-01-25,Austria,Enterprise,3163.67,Pending
CUST-1405,Christopher Klein,scottwilliams@example.net,516347090063353,2021-10-20,Antarctica (the territory South of 60 deg S),Enterprise,1347.7,Inactive
CUST-1331,Ronald Marshall,chenderson@example.org,9422044820,2021-12-31,Ukraine,Enterprise,1494.71,Pending
CUST-1090,Lauren Robles,carlsonjoseph@example.net,001399530972896230,2021-10-25,Germany,Pro,2143.89,Pending
CUST-1680,Aaron Wallace,coltonrichardson@example.net,3656146040,2022-06-07,Korea,Basic,3193.53,Pending
CUST-1624,Michael Mckee,tochoa@example.net,2575798066,2024-07-22,Anguilla,Pro,2212.91,Inactive
CUST-1037,Samantha Morse,smartinez@example.com,0016642887719065,2022-03-06,Peru,Pro,1135.64,Active
CUST-1287,Zachary Holland,amanda51@example.com,001943528063461571,2022-06-03,Congo,Enterprise,1094.57,Pending
CUST-1780,Marie Roach,dianehoffman@example.org,80576129965082,2024-06-11,Cameroon,Basic,2118.53,Active
CUST-1393,Christopher Kirby,andrea21@example.com,9858390789567,2023-10-08,Spain,Basic,496.16,Inactive
CUST-1734,Sarah Smith,camerontownsend@example.com,3179518878,2025-01-23,Fiji,Pro,1689.64,Active
CUST-1408,Raven Nielsen,johnathandavis@example.com,186255257150997,2024-03-28,Romania,Enterprise,4426.96,Pending
CUST-1285,James Brewer,thomaskayla@example.org,19174410119470,2024-12-26,Afghanistan,Enterprise,3124.09,Pending
CUST-1352,Shannon Clark,debragraham@example.net,13314472760,2026-03-27,Saint Vincent and the Grenadines,Basic,2653.46,Inactive
CUST-1607,Daniel Turner,oritter@example.org,001850527160736077,2022-10-01,Hong Kong,Enterprise,150.65,Inactive
CUST-1965,Ashley Bailey,alexisschaefer@example.com,7005030566199,2021-10-22,Zambia,Pro,1533.77,Active
CUST-1756,Latoya Mckay,yjackson@example.com,3543930364687,2025-09-15,Brunei Darussalam,Basic,4710.35,Inactive
CUST-1704,Daniel Shaffer,nharris@example.org,8195947113,2022-12-07,New Zealand,Pro,4672.07,Pending
CUST-1345,Thomas Sanchez,vrhodes@example.org,61625915201777,2023-05-15,Aruba,Enterprise,1945.71,Inactive
CUST-1046,Adam Ballard,erica21@example.com,8947647436713,2024-08-06,Reunion,Pro,832.88,Active
CUST-1646,Keith Fry,michele42@example.com,7309662481323,2021-11-06,Kazakhstan,Pro,4746.68,Inactive
CUST-1279,John Martinez,yorkjoshua@example.org,14446401929275,2025-08-20,Dominica,Enterprise,4748.17,Active
CUST-1263,Julia Olsen,conleykevin@example.net,1858480395512405,2024-07-30,Iceland,Enterprise,966.49,Active
CUST-1564,Craig Wagner,cynthiawilkinson@example.org,34845157919711,2025-05-15,Colombia,Enterprise,236.85,Inactive
CUST-1281,Travis Nielsen,noahthornton@example.com,7288604765801,2024-10-10,Pakistan,Enterprise,3000.83,Pending
CUST-1753,Kenneth Smith,sarah78@example.net,5012904322,2025-05-21,Congo,Enterprise,3234.38,Pending
CUST-1026,Susan Vargas,millerroy@example.com,8046653755,2025-06-25,Switzerland,Pro,4948.14,Pending
CUST-1397,Oscar Porter,matthew66@example.net,001868845909022599,2022-09-29,India,Basic,1322.0,Inactive
CUST-1459,Stephen Carson,vasquezvicki@example.org,2454195151,2022-08-12,Marshall Islands,Pro,4145.73,Inactive
CUST-1710,Stephanie Young,carriejones@example.org,2287178522823,2025-12-31,Seychelles,Basic,2937.55,Active
CUST-1603,Bryan Jenkins,zshaffer@example.org,708350960858749,2025-05-24,Mongolia,Enterprise,2112.01,Pending
CUST-1509,Thomas Johnson,idavis@example.net,83928529894062,2024-01-14,Serbia,Pro,153.24,Inactive
CUST-1289,Amanda Thomas,ruizsamantha@example.org,4203204179,2025-10-24,Botswana,Enterprise,421.57,Active
CUST-1023,Robert Contreras,stephanie79@example.net,968372774348734,2025-04-16,Dominica,Enterprise,3257.78,Pending
CUST-1504,Brian Hill,harcher@example.org,7553696443098,2023-11-21,Korea,Pro,406.77,Pending
CUST-1448,Michelle Wright,whiteaaron@example.net,00175364749162475,2022-04-12,Paraguay,Pro,3576.39,Inactive
CUST-1592,Danny Clark,joshuastrickland@example.org,133577790833506,2024-04-05,Faroe Islands,Pro,2270.58,Active
CUST-1398,James Wells,ashley74@example.org,5183209702,2026-04-13,Hungary,Pro,3745.47,Inactive
CUST-1913,Jessica Lyons,patriciamorrison@example.org,8458735323,2022-02-27,Guernsey,Basic,1242.8,Pending
CUST-1394,Mr. Alexander Alexander Iii,howardchristopher@example.net,781643111508353,2023-03-28,Suriname,Pro,3750.03,Active
CUST-1615,Dr. Cody Kane,nhayes@example.com,19489714855245,2025-01-14,Paraguay,Pro,4905.05,Inactive
CUST-1002,Edward Fuller,barbara10@example.net,4417316475,2023-07-02,Paraguay,Enterprise,557.35,Pending
CUST-1379,Sergio Carroll,mjackson@example.net,00169959219212493,2025-12-17,Angola,Basic,4996.9,Inactive
CUST-1654,Emily Conway,talvarez@example.org,94168222618962,2025-03-04,United Kingdom,Pro,3485.2,Inactive
CUST-1226,Joseph Chang,mauriceharrison@example.org,0015778406493085,2026-02-18,Jordan,Pro,585.09,Active
CUST-1406,Gabrielle Lee Dds,susandavis@example.net,5205681558,2026-05-25,Indonesia,Enterprise,4704.44,Active
CUST-1822,Timothy Dunn,paul23@example.org,9125027061592,2024-07-05,Fiji,Pro,3380.2,Inactive
CUST-1164,Sharon Beard,pbaker@example.com,0018972024629,2023-09-14,Turkmenistan,Basic,1554.18,Active
CUST-1062,Erik Patterson,amckinney@example.com,8603529751,2022-12-09,Namibia,Enterprise,3464.84,Pending
CUST-1831,Lee Johnson,deborah97@example.com,16873313797166,2023-10-11,Hong Kong,Pro,2270.26,Inactive
CUST-1902,Lisa Singh,No Email Provided,91949643385324,2026-03-03,Papua New Guinea,Basic,386.44,Active
CUST-1824,Susan Sullivan,xelliott@example.net,8564491579554,2026-06-14,El Salvador,Basic,3741.73,Pending
CUST-1040,Derek Anderson,samuel71@example.org,139342480861317,2024-03-19,Saint Barthelemy,Enterprise,2139.69,Active
CUST-1861,Mariah Vargas,adrienneallen@example.org,4182706293,2025-04-13,Moldova,Enterprise,2393.92,Active
CUST-1730,Amanda Maynard,amber70@example.com,906691767993593,2023-03-23,Pakistan,Enterprise,4220.88,Pending
CUST-1229,Crystal Hernandez,arobinson@example.com,45750512046187,2026-03-15,El Salvador,Basic,2980.88,Pending
CUST-1218,Jennifer Parks,stephenmartinez@example.net,4506036915594,2022-11-28,Latvia,Pro,1159.9,Active
CUST-1524,Stephanie Bell,samuel03@example.org,5902368900,2022-02-07,Brunei Darussalam,Enterprise,2272.08,Pending
CUST-1821,Alan Morrow,jackierichardson@example.com,00156190399529701,2022-04-25,Falkland Islands (Malvinas),Pro,2841.36,Pending
CUST-1355,Michael Smith,jessica75@example.com,8838959724,2025-11-21,Peru,Pro,3918.55,Inactive
CUST-1103,Kyle Warner,sanchezbradley@example.com,7837028439,2022-11-27,Turkey,Pro,1061.08,Pending
CUST-1236,John Preston,mcdonalddanielle@example.com,16653094801,2026-06-12,Maldives,Basic,2195.94,Inactive
CUST-1709,Michael Williams,foxjonathan@example.org,22644236428131,2023-03-01,Latvia,Enterprise,2313.29,Active
CUST-1561,Alexandra Ramos,adamcollins@example.org,6482094047604,2026-07-31,Swaziland,Pro,1000.43,Active
CUST-1735,Heather Davis,paullopez@example.com,00170921122528837,2023-06-04,Iceland,Pro,2939.33,Pending
CUST-1668,Daniel Nguyen,reneeorr@example.net,54855953259399,2024-03-01,Latvia,Basic,1580.99,Pending
CUST-1982,Rodney Brooks,julie80@example.net,3052326011939,2022-12-19,Togo,Basic,4767.37,Inactive
CUST-1391,Chelsea Nichols,markbrown@example.com,4898731791,2025-06-24,Oman,Enterprise,245.14,Inactive
CUST-1416,Dawn Guzman,alexanderwise@example.net,0018666918362644,2025-05-23,Sao Tome and Principe,Enterprise,4749.43,Pending
CUST-1451,Kathy Johnson,heather24@example.org,0019038678812,2024-07-14,Iceland,Pro,3140.37,Pending
CUST-1058,Donald Perez,xbruce@example.net,14804940244550,2024-07-21,Iran,Enterprise,3840.88,Active
CUST-1470,Kathleen Ballard,katiecollins@example.org,31745242149551,2025-04-11,Kuwait,Basic,4843.57,Pending
CUST-1718,Cory Lloyd,ronaldcarroll@example.org,4129047137,2022-04-17,Paraguay,Enterprise,1478.58,Inactive
CUST-1939,Mary Anderson,ibarrabrian@example.net,648271775461992,2023-08-27,Northern Mariana Islands,Pro,315.8,Inactive
CUST-1752,Daniel Peterson,cheryldavis@example.com,17833074820736,2022-03-02,Myanmar,Enterprise,3871.35,Pending
CUST-1484,Elizabeth Nichols,jessicaroman@example.com,001440641209117911,2023-01-12,Cocos (Keeling) Islands,Basic,504.2,Pending
CUST-1942,Angela Wyatt,ccarter@example.net,7924519994,2024-09-17,Saint Pierre and Miquelon,Pro,4846.16,Inactive
CUST-1700,Stephanie Taylor,james58@example.net,737598214339527,2023-09-06,Saint Barthelemy,Basic,2359.04,Inactive
CUST-1793,Donna Payne,bentondavid@example.org,309338694842495,2023-02-21,Korea,Pro,4143.6,Pending
CUST-1183,Robert West,hwest@example.com,00150196608801994,2026-06-23,Haiti,Pro,710.03,Inactive
CUST-1892,Brian Rodriguez,xlewis@example.com,13818959772,2024-07-02,Aruba,Enterprise,3290.31,Pending
CUST-1513,Jorge Lyons,No Email Provided,8978546617,2022-06-18,Finland,Basic,2206.6,Inactive
CUST-1175,Linda Morgan,matthewvalenzuela@example.com,001732260332309821,2023-08-07,Northern Mariana Islands,Pro,2101.48,Pending
CUST-1548,Nathan Lang,deleonmathew@example.com,001481708358328634,2023-05-19,Cuba,Pro,1297.38,Pending
CUST-1077,Jeffrey Carney,amymorris@example.org,644279627570596,2022-02-05,Northern Mariana Islands,Basic,3383.15,Pending
CUST-1731,Ruth Barnett,ralph08@example.org,6378360601,2021-10-20,Trinidad and Tobago,Pro,2561.21,Pending
CUST-1165,David Reese,penny05@example.com,54791324754691,2022-10-12,Swaziland,Pro,3939.51,Pending
CUST-1392,Jacqueline Stone,marcbrooks@example.net,87754969033373,2023-03-04,Tuvalu,Basic,2918.89,Pending
CUST-1283,Douglas Lee,harveybrian@example.net,1639911192692124,2025-01-09,Belarus,Pro,4547.1,Inactive
CUST-1114,Gina Mack,unovak@example.org,164757358662961,2025-04-15,Belize,Pro,4662.19,Active
CUST-1977,Kevin Willis,norrisdaniel@example.net,13858739083521,2025-01-15,French Guiana,Enterprise,3920.77,Inactive
CUST-1535,Derrick Huff,rhonda53@example.com,7753137651,2026-04-19,Palau,Basic,2276.18,Pending
CUST-1151,Danielle Mcknight,mayokimberly@example.com,58725985642059,2026-03-15,Slovakia (Slovak Republic),Basic,1310.88,Pending
CUST-1336,Norman House Md,gmcdowell@example.org,0014489156985700,2025-09-05,Burkina Faso,Basic,1417.42,Inactive
CUST-1520,Ronald Myers,carlos24@example.org,12933898469,2024-08-20,Vietnam,Pro,1026.5,Pending
CUST-1284,Tammy Hill,qschwartz@example.com,9213406650442,2024-03-07,Vanuatu,Enterprise,4950.65,Inactive
CUST-1878,Joshua Fritz,patricia88@example.org,12427536462,2023-05-24,Kiribati,Basic,2013.33,Active
CUST-1952,Clayton Torres,williamsfrank@example.com,19319478911,2022-06-28,Senegal,Pro,2251.44,Inactive
CUST-1005,Janice Carlson,jrice@example.org,1318645146270482,2025-12-06,Madagascar,Basic,2551.51,Active
CUST-1035,Wanda Torres,lynchjody@example.org,193461232812067,2021-11-19,France,Enterprise,1350.57,Pending
CUST-1503,Stephanie Hampton,rrodriguez@example.net,00150236325703965,2022-09-10,Zimbabwe,Basic,2526.3,Pending
CUST-1571,Cody Hodge,pdavis@example.org,1985507251786376,2025-07-16,Bhutan,Pro,1208.31,Active
CUST-1636,Gabriel Torres,No Email Provided,19724835129592,2024-04-04,Suriname,Enterprise,4990.85,Inactive
CUST-1371,Christopher Johnson,No Email Provided,18244224124,2022-01-06,Greece,Enterprise,3431.52,Inactive
CUST-1172,Samuel Ruiz,kennedyjames@example.org,1768446022356972,2025-08-14,Libyan Arab Jamahiriya,Enterprise,1586.58,Active
CUST-1444,Jessica Taylor,tsmith@example.org,4345026650,2026-06-19,Papua New Guinea,Basic,3649.85,Pending
CUST-1882,Angela Rodriguez,michellearias@example.com,159447950740717,2024-01-16,Mexico,Enterprise,4419.92,Inactive
CUST-1834,Alyssa Pratt,cody81@example.org,2996898972117,2026-05-13,Malawi,Basic,933.44,Pending
CUST-1082,Laurie Saunders,ryanbartlett@example.org,6823422535,2022-12-22,North Macedonia,Pro,2340.01,Active
CUST-1079,Kendra Sanders,john10@example.net,5786681447,2025-03-11,Liechtenstein,Pro,4012.93,Active
CUST-1542,Thomas Moran,wallaceryan@example.com,4247151315,2023-02-07,Norfolk Island,Enterprise,3068.54,Inactive
CUST-1209,Joshua Cunningham,victoria63@example.com,16877258874,2025-08-05,Indonesia,Enterprise,2693.91,Inactive
CUST-1071,Jeffrey Potts,lisawilkerson@example.org,406485361530515,2021-11-29,United States Virgin Islands,Pro,3361.44,Active
CUST-1414,Jonathan Swanson,asullivan@example.com,00155687491601692,2026-07-05,Sierra Leone,Basic,1212.26,Pending
CUST-1905,Bob Cooper,andrew09@example.com,18488152692559,2023-03-26,Kiribati,Enterprise,4672.82,Inactive
CUST-1457,Charles Burton,sparksalbert@example.org,16517327972,2024-02-12,Ecuador,Enterprise,4334.19,Inactive
CUST-1836,Amy Johnson,barnesluke@example.net,3233691496,2026-05-24,Malawi,Basic,4182.37,Active
CUST-1995,Jon Evans,jacobsmith@example.net,183236118900346,2025-02-28,Cuba,Enterprise,1807.29,Pending
CUST-1487,Teresa Adams,fgonzalez@example.com,0016848776863423,2022-03-27,South Africa,Enterprise,1655.7,Pending
CUST-1931,Sarah James,hernandezcheryl@example.net,7028512137,2026-01-17,Marshall Islands,Basic,4809.27,Pending
CUST-1099,Angela Griffin,christian91@example.org,19833982258,2025-02-14,Saint Barthelemy,Pro,643.44,Pending
CUST-1872,Diana Lin,wesleycalhoun@example.net,440801788224731,2022-01-31,Western Sahara,Enterprise,3373.68,Active
CUST-1269,Julie Bryant,oruiz@example.org,13457625577017,2024-02-12,Tanzania,Enterprise,676.59,Active
CUST-1667,Jennifer Smith,crystal54@example.net,19693192845525,2021-10-23,Heard Island and McDonald Islands,Basic,3079.14,Active
CUST-1525,Douglas Edwards,whitneyanderson@example.com,61151483753745,2024-05-10,Ethiopia,Enterprise,3194.73,Pending
CUST-1860,Amy Kaiser,timothy27@example.org,4726463019864,2022-05-20,Costa Rica,Basic,1534.45,Active
CUST-1705,Christopher Robinson,smithemily@example.com,0019969733116,2022-06-22,Tuvalu,Pro,989.68,Active
CUST-1933,Krista Williams,kennethwhite@example.com,6208334742,2022-10-05,Botswana,Pro,4647.93,Inactive
CUST-1670,Amy Wright,murphymallory@example.com,15243575983,2023-03-15,Bahamas,Pro,4125.53,Active
CUST-1215,Mark Gamble,laurengutierrez@example.com,780543416518275,2026-03-12,Ethiopia,Pro,3772.45,Inactive
CUST-1736,Jessica Aguirre,mlewis@example.net,127991378765530,2022-08-30,Montserrat,Enterprise,3164.84,Pending
CUST-1317,Charles Francis,stacy55@example.org,293389119083342,2026-05-06,Uruguay,Pro,1299.37,Active
CUST-1618,Kiara Brooks,beckercynthia@example.net,6288963406,2026-03-25,Italy,Basic,1502.54,Active
CUST-1381,Aaron Lee,beardlindsey@example.net,3612332541,2024-02-14,Sri Lanka,Pro,2895.32,Pending
CUST-1801,Felicia Young,millermichael@example.com,51584715531325,2024-02-07,Tanzania,Enterprise,1219.7,Pending
CUST-1574,Amanda Mullen,zwhite@example.net,917215160252986,2024-02-26,Paraguay,Pro,2335.32,Inactive
CUST-1191,Beverly Silva,adam72@example.org,7593094798,2025-08-23,Ghana,Pro,3152.4,Inactive
CUST-1644,Michael Arias,smitchell@example.com,0015414163187,2024-04-24,Argentina,Pro,1945.13,Pending
CUST-1733,Matthew Potts,garciasarah@example.net,6243462632514,2022-02-07,Cape Verde,Pro,2400.72,Active
CUST-1533,Rodney Perry,jliu@example.org,495256574902504,2022-04-03,Croatia,Enterprise,2990.7,Inactive
CUST-1081,Julian Wood,cherylmiller@example.com,77846691251778,2026-02-11,Slovakia (Slovak Republic),Pro,743.9,Active
CUST-1889,Lisa Smith,susan75@example.net,18876592129,2022-07-23,Aruba,Enterprise,2117.01,Active
CUST-1742,Nicholas Martinez,veronicasmith@example.net,6937783063963,2022-05-27,Nauru,Basic,206.27,Pending
CUST-1677,Natasha Campbell,william23@example.net,8535546147079,2022-08-24,Armenia,Basic,851.74,Pending
CUST-1496,Shannon Hodges,jeanette28@example.org,5353679836,2023-02-10,Chad,Enterprise,3352.31,Active
CUST-1374,Walter Brooks,kimberlymedina@example.com,12709079420,2023-02-02,El Salvador,Enterprise,96.52,Inactive
CUST-1105,Joshua Allen,kevinzimmerman@example.com,6865688263,2023-05-17,Belgium,Basic,3374.87,Inactive
CUST-1717,Amanda Maxwell,lutzeric@example.com,674222319646300,2026-06-29,Congo,Enterprise,2830.99,Inactive
CUST-1935,Dennis Chaney,jared50@example.org,8858022894,2023-06-01,Kiribati,Pro,3401.32,Pending
CUST-1538,Leslie Jensen,jonessamantha@example.com,776947229812099,2023-08-15,Kazakhstan,Pro,562.33,Inactive
CUST-1788,Sean Carter,dudleycody@example.com,90347341678127,2026-04-20,Belarus,Basic,1686.89,Pending
CUST-1621,Calvin Paul,No Email Provided,340364176927438,2026-09-17,Netherlands,Pro,1303.9,Pending
CUST-1852,Veronica Smith,zchapman@example.com,0016789231299570,2022-05-25,Saint Barthelemy,Pro,4387.48,Pending
CUST-1469,Nathan Wilkerson,kaylamartin@example.net,598357254596063,2026-07-07,Montenegro,Pro,4347.06,Pending
CUST-1182,Mr. Martin Hernandez,smithsarah@example.net,87281753540838,2025-10-22,Belgium,Basic,4591.48,Active
CUST-1521,Deborah Johnson,No Email Provided,2387503719,2026-08-18,Zambia,Basic,3813.07,Pending
CUST-1460,Christopher Coleman,colleen45@example.org,9753410225267,2022-04-15,Japan,Pro,3661.58,Inactive
CUST-1492,Miranda Hill,richard85@example.com,12062477159103,2022-06-01,Gibraltar,Enterprise,2238.12,Inactive
CUST-1088,Samantha Hanson,andersoncolin@example.com,985923986800025,2022-06-20,Uganda,Basic,1925.92,Inactive
CUST-1222,Christopher Morton,robert99@example.com,8126535544,2026-02-28,Slovakia (Slovak Republic),Pro,3363.82,Pending
CUST-1638,Sandra Bowers,barnettcameron@example.org,3237736050791,2026-04-13,Mongolia,Basic,3372.36,Inactive
CUST-1205,Bridget Jackson,zacharysullivan@example.net,140441379772369,2024-11-02,Malawi,Basic,1401.03,Inactive
CUST-1156,Laura Rosales,whitelucas@example.net,7914725135,2024-11-26,Benin,Pro,3134.62,Pending
CUST-1150,Terry Hill,cstephenson@example.net,14938476870146,2022-09-20,Turks and Caicos Islands,Basic,1956.72,Pending
CUST-1340,Jason Thomas,theresa39@example.com,8595710725,2025-04-16,Russian Federation,Enterprise,4994.57,Inactive
CUST-1862,Carol Martinez,smithjerry@example.org,2189676610,2025-04-19,British Virgin Islands,Pro,4294.83,Active
CUST-1547,James Gaines,todd35@example.net,3477639283,2022-05-15,Mauritius,Basic,2811.92,Inactive
CUST-1102,Sandy Avila,steven86@example.net,53357524310690,2022-01-21,Nepal,Enterprise,2847.87,Inactive
CUST-1278,Laura Rivera,susan44@example.org,2946940792,2025-10-07,Nigeria,Enterprise,315.36,Active
CUST-1059,Patrick Bonilla,No Email Provided,2523545991022,2023-01-31,Panama,Enterprise,2402.65,Pending
CUST-1311,Tyler Flowers,qmartinez@example.com,827630147195979,2024-11-11,Lebanon,Pro,3192.18,Inactive
CUST-1761,Brittany Holloway,No Email Provided,70876700900436,2022-03-02,Saint Kitts and Nevis,Enterprise,2738.79,Inactive
CUST-1129,Cynthia Cochran,michelle96@example.org,17236309584982,2023-03-03,Ethiopia,Basic,4499.68,Active
CUST-1198,Craig Carpenter,No Email Provided,17137577594929,2026-07-08,Chile,Pro,358.22,Inactive
CUST-1655,Brian Dougherty,cdavis@example.org,27697209579927,2026-06-16,Montenegro,Basic,657.06,Active
CUST-1073,Mark Dean,rodriguezrebecca@example.net,17085932460,2024-07-29,Colombia,Enterprise,2389.72,Inactive
CUST-1589,Michael Ellis,wgoodwin@example.com,247557494902284,2026-02-15,Mongolia,Pro,3967.33,Active
CUST-1794,Katie Rivers,dominguezscott@example.com,4382676738,2026-05-24,Korea,Pro,479.35,Pending
CUST-1645,Brian Perez,wlopez@example.net,2365957279,2025-07-26,Saint Kitts and Nevis,Basic,3045.22,Pending
CUST-1938,Todd Thompson,No Email Provided,22330342028471,2023-12-29,Central African Republic,Enterprise,438.22,Pending
CUST-1919,Christopher Sims,richardsonronnie@example.net,8115955640919,2024-09-04,Korea,Enterprise,4958.79,Pending
CUST-1396,Sharon Perez,thomasblack@example.net,001777451536637780,2024-08-11,Brunei Darussalam,Pro,2677.72,Inactive
CUST-1297,Danielle Murphy,patriciavargas@example.org,0018069007806,2025-10-09,Qatar,Enterprise,787.5,Inactive
CUST-1890,Ryan Barnes,lauradyer@example.org,2559821477092,2022-04-18,Spain,Basic,1682.83,Inactive
CUST-1936,Monica Molina,jamesanderson@example.org,12305202569133,2021-10-31,Congo,Pro,1950.04,Pending
CUST-1754,Christina Phillips,stanleyjeremiah@example.org,9138546212,2021-10-04,Holy See (Vatican City State),Pro,3069.88,Active
CUST-1171,Joseph Glover,william28@example.org,81772482513534,2023-08-01,Myanmar,Pro,512.27,Active
CUST-1255,Sonya Davis,heather21@example.org,8758186892,2021-12-10,Chile,Basic,1506.47,Inactive
CUST-1906,Scott Allen,rberg@example.org,2596142614,2024-12-22,Myanmar,Enterprise,2464.88,Active
CUST-1476,Craig Mcmahon,salvarez@example.org,0014657960893199,2025-01-16,Swaziland,Basic,4045.75,Pending
CUST-1688,Daniel Carey,jonesshaun@example.org,956209456534699,2025-02-12,Antigua and Barbuda,Enterprise,1360.05,Active
CUST-1007,Shane Henderson,sarahcampos@example.net,5463578713,2023-05-31,Namibia,Enterprise,2747.46,Active
CUST-1104,Matthew Walker,joshua89@example.net,8688705685,2022-06-20,Honduras,Pro,1231.5,Inactive
CUST-1094,Courtney Hall,gutierrezjennifer@example.org,1520282677345401,2026-04-16,China,Basic,3752.48,Active
CUST-1829,Kevin Warren,hollyalvarez@example.org,2463661459,2025-09-12,Australia,Basic,3840.85,Pending
CUST-1703,Jenny Williams,smithmatthew@example.net,00154446333999485,2021-11-01,Myanmar,Enterprise,2119.77,Active
CUST-1473,Hannah Mcdonald,lrodriguez@example.net,9665365155,2025-03-27,Lebanon,Pro,1160.01,Active
CUST-1727,Melissa Riley,hgraham@example.net,1289643705263510,2023-09-02,Suriname,Enterprise,2312.09,Pending
CUST-1808,Nancy Lee,martinezcatherine@example.net,5498106018,2023-01-13,Cayman Islands,Pro,2108.44,Pending
CUST-1012,Cody Larson,richarddavid@example.net,7996091699,2022-09-29,Saint Barthelemy,Pro,4245.1,Pending
CUST-1928,Nichole Parker,kristen49@example.org,69989393449743,2023-01-15,Malta,Basic,3437.92,Inactive
CUST-1257,Jonathan Jimenez,franklintrevor@example.org,0015776671990,2024-10-27,Moldova,Enterprise,1876.65,Pending
CUST-1611,Susan Baker,anthony05@example.org,70256086982210,2022-03-08,Bahrain,Enterprise,3159.87,Pending
CUST-1806,Wendy Wilson,miranda13@example.org,857808368214448,2024-08-27,Saint Barthelemy,Basic,4788.93,Inactive
CUST-1875,Michael Travis,wileyaudrey@example.com,15548329876,2023-06-12,Nepal,Basic,4688.94,Pending
CUST-1260,Veronica Rice,webbhaley@example.net,96995489952997,2025-10-06,Turks and Caicos Islands,Pro,1391.04,Inactive
CUST-1246,Amanda Jackson,james94@example.org,3017645104636,2024-02-23,Nepal,Basic,2496.82,Inactive
CUST-1068,Christopher Lewis,ilee@example.org,4418888059,2022-06-29,Cocos (Keeling) Islands,Basic,401.42,Pending
CUST-1307,Alexander Williamson,seandavis@example.org,18395834301871,2024-03-05,Netherlands,Enterprise,4756.39,Pending
CUST-1845,James Baker,ijensen@example.net,6963987486,2023-05-12,Namibia,Enterprise,3531.27,Active
CUST-1098,Michele Collins,fowlershelia@example.com,15335272795687,2025-02-14,Nepal,Enterprise,386.41,Active
CUST-1142,Nathan Nelson,duncandavid@example.net,6237806174,2022-02-25,Korea,Pro,1674.9,Active
CUST-1271,John Jones,lisagarza@example.com,0019587321971,2024-07-01,Swaziland,Basic,3207.45,Inactive
CUST-1208,Susan Miller,ascott@example.net,00140988180635651,2024-12-24,El Salvador,Basic,4210.5,Active
CUST-1387,Erin Lane,christina65@example.org,5705730337,2024-02-16,Seychelles,Basic,3201.26,Pending
CUST-1153,Melissa Sloan,warnermichael@example.net,0012293378427,2022-01-01,Netherlands,Enterprise,3611.18,Pending
CUST-1823,Kyle Brown,reynoldsmichelle@example.org,232524815542034,2022-01-06,Andorra,Enterprise,157.76,Inactive
CUST-1957,Ashley Dudley,ericwagner@example.org,4399218835,2025-05-29,Saint Lucia,Enterprise,3010.32,Inactive
CUST-1675,Sheila Perez,newmanangela@example.org,183720033228556,2024-04-10,French Guiana,Pro,2539.18,Active
CUST-1549,Danielle Smith,No Email Provided,87042440330416,2025-10-25,Turkey,Enterprise,4372.73,Inactive
CUST-1190,Priscilla Berg,rhondabush@example.net,3988933472122,2021-12-04,Fiji,Enterprise,1422.69,Pending
CUST-1003,Timothy Wong,amandasanchez@example.com,74853503056413,2024-12-31,Indonesia,Enterprise,480.35,Inactive
CUST-1671,Chloe Lindsey,john66@example.net,3447324006,2024-01-18,United States of America,Basic,4863.28,Pending
CUST-1478,Tristan Bonilla,woodmichael@example.com,38147766558685,2024-01-07,Holy See (Vatican City State),Enterprise,179.96,Pending
CUST-1328,Laura Vargas,No Email Provided,5518484685,2023-09-26,Nigeria,Enterprise,2069.55,Active
CUST-1783,Pamela Gordon,millerjames@example.net,200916809414915,2023-10-06,Christmas Island,Pro,4389.88,Active
CUST-1625,Erin Carter,upham@example.com,5557534705742,2025-06-05,Sao Tome and Principe,Enterprise,2226.7,Inactive
CUST-1560,Christopher Schultz,jennifer68@example.com,54188652057563,2023-08-05,Venezuela,Basic,4758.29,Inactive
CUST-1578,Charles Davila,reyestina@example.org,546260241613944,2023-08-05,Lebanon,Enterprise,2428.92,Inactive
CUST-1880,Emily Johnson,prestoncory@example.org,6789619025,2025-02-17,Austria,Pro,2357.94,Pending
